Date,Close/Last
12/23/2022,$238.73 
12/27/2022,$236.96 
12/28/2022,$234.53 
12/29/2022,$241.01 
12/30/2022,$239.82 
1/3/2023,$239.58 
1/4/2023,$229.10 
1/5/2023,$222.31 
1/6/2023,$224.93 
1/9/2023,$227.12 
1/10/2023,$228.85 
1/11/2023,$235.77 
1/12/2023,$238.51 
1/13/2023,$239.23 
1/17/2023,$240.35 
1/18/2023,$235.81 
1/19/2023,$231.93 
1/20/2023,$240.22 
1/23/2023,$242.58 
1/24/2023,$242.04 
1/25/2023,$240.61 
1/26/2023,$248.00 
1/27/2023,$248.16 
1/30/2023,$242.71 
1/31/2023,$247.81 
2/1/2023,$252.75 
2/2/2023,$264.60 
2/3/2023,$258.35 
2/6/2023,$256.77 
2/7/2023,$267.56 
2/8/2023,$266.73 
2/9/2023,$263.62 
2/10/2023,$263.10 
2/13/2023,$271.32 
2/14/2023,$272.17 
2/15/2023,$269.32 
2/16/2023,$262.15 
2/17/2023,$258.06 
2/21/2023,$252.67 
2/22/2023,$251.51 
2/23/2023,$254.77 
2/24/2023,$249.22 
2/27/2023,$250.16 
2/28/2023,$249.42 
3/1/2023,$246.27 
3/2/2023,$251.11 
3/3/2023,$255.29 
3/6/2023,$256.87 
3/7/2023,$254.15 
3/8/2023,$253.70 
3/9/2023,$252.32 
3/10/2023,$248.59 
3/13/2023,$253.92 
3/14/2023,$260.79 
3/15/2023,$265.44 
3/16/2023,$276.20 
3/17/2023,$279.43 
3/20/2023,$272.23 
3/21/2023,$273.78 
3/22/2023,$272.29 
3/23/2023,$277.66 
3/24/2023,$280.57 
3/27/2023,$276.38 
3/28/2023,$275.23 
3/29/2023,$280.51 
3/30/2023,$284.05 
3/31/2023,$288.30 
4/3/2023,$287.23 
4/4/2023,$287.18 
4/5/2023,$284.34 
4/6/2023,$291.60 
4/10/2023,$289.39 
4/11/2023,$282.83 
4/12/2023,$283.49 
4/13/2023,$289.84 
4/14/2023,$286.14 
4/17/2023,$288.80 
4/18/2023,$288.37 
4/19/2023,$288.45 
4/20/2023,$286.11 
4/21/2023,$285.76 
4/24/2023,$281.77 
4/25/2023,$275.42 
4/26/2023,$295.37 
4/27/2023,$304.83 
4/28/2023,$307.26 
5/1/2023,$305.56 
5/2/2023,$305.41 
5/3/2023,$304.40 
5/4/2023,$305.41 
5/5/2023,$310.65 
5/8/2023,$308.65 
5/9/2023,$307.00 
5/10/2023,$312.31 
5/11/2023,$310.11 
5/12/2023,$308.97 
5/15/2023,$309.46 
5/16/2023,$311.74 
5/17/2023,$314.00 
5/18/2023,$318.52 
5/19/2023,$318.34 
5/22/2023,$321.18 
5/23/2023,$315.26 
5/24/2023,$313.85 
5/25/2023,$325.92 
5/26/2023,$332.89 
5/30/2023,$331.21 
5/31/2023,$328.39 
6/1/2023,$332.58 
6/2/2023,$335.40 
6/5/2023,$335.94 
6/6/2023,$333.68 
6/7/2023,$323.38 
6/8/2023,$325.26 
6/9/2023,$326.79 
6/12/2023,$331.85 
6/13/2023,$334.29 
6/14/2023,$337.34 
6/15/2023,$348.10 
6/16/2023,$342.33 
6/20/2023,$338.05 
6/21/2023,$333.56 
6/22/2023,$339.71 
6/23/2023,$335.02 
6/26/2023,$328.60 
6/27/2023,$334.57 
6/28/2023,$335.85 
6/29/2023,$335.05 
6/30/2023,$340.54 
7/3/2023,$337.99 
7/5/2023,$338.15 
7/6/2023,$341.27 
7/7/2023,$337.22 
7/10/2023,$331.83 
7/11/2023,$332.47 
7/12/2023,$337.20 
7/13/2023,$342.66 
7/14/2023,$345.24 
7/17/2023,$345.73 
7/18/2023,$359.49 
7/19/2023,$355.08 
7/20/2023,$346.87 
7/21/2023,$343.77 
7/24/2023,$345.11 
7/25/2023,$350.98 
7/26/2023,$337.77 
7/27/2023,$330.72 
7/28/2023,$338.37 
7/31/2023,$335.92 
8/1/2023,$336.34 
8/2/2023,$327.50 
8/3/2023,$326.66 
8/4/2023,$327.78 
8/7/2023,$330.11 
8/8/2023,$326.05 
8/9/2023,$322.23 
8/10/2023,$322.93 
8/11/2023,$321.01 
8/14/2023,$324.04 
8/15/2023,$321.86 
8/16/2023,$320.40 
8/17/2023,$316.88 
8/18/2023,$316.48 
8/21/2023,$321.88 
8/22/2023,$322.46 
8/23/2023,$327.00 
8/24/2023,$319.97 
8/25/2023,$322.98 
8/28/2023,$323.70 
8/29/2023,$328.41 
8/30/2023,$328.79 
8/31/2023,$327.76 
9/1/2023,$328.66 
9/5/2023,$333.55 
9/6/2023,$332.88 
9/7/2023,$329.91 
9/8/2023,$334.27 
9/11/2023,$337.94 
9/12/2023,$331.77 
9/13/2023,$336.06 
9/14/2023,$338.70 
9/15/2023,$330.22 
9/18/2023,$329.06 
9/19/2023,$328.65 
9/20/2023,$320.77 
9/21/2023,$319.53 
9/22/2023,$317.01 
9/25/2023,$317.54 
9/26/2023,$312.14 
9/27/2023,$312.79 
9/28/2023,$313.64 
9/29/2023,$315.75 
10/2/2023,$321.80 
10/3/2023,$313.39 
10/4/2023,$318.96 
10/5/2023,$319.36 
10/6/2023,$327.26 
10/9/2023,$329.82 
10/10/2023,$328.39 
10/11/2023,$332.42 
10/12/2023,$331.16 
10/13/2023,$327.73 
10/16/2023,$332.64 
10/17/2023,$332.06 
10/18/2023,$330.11 
10/19/2023,$331.32 
10/20/2023,$326.67 
10/23/2023,$329.32 
10/24/2023,$330.53 
10/25/2023,$340.67 
10/26/2023,$327.89 
10/27/2023,$329.81 
10/30/2023,$337.31 
10/31/2023,$338.11 
11/1/2023,$346.07 
11/2/2023,$348.32 
11/3/2023,$352.80 
11/6/2023,$356.53 
11/7/2023,$360.53 
11/8/2023,$363.20 
11/9/2023,$360.69 
11/10/2023,$369.67 
11/13/2023,$366.68 
11/14/2023,$370.27 
11/15/2023,$369.67 
11/16/2023,$376.17 
11/17/2023,$369.85 
11/20/2023,$377.44 
11/21/2023,$373.07 
11/22/2023,$377.85 
11/24/2023,$377.43 
11/27/2023,$378.61 
11/28/2023,$382.70 
11/29/2023,$378.85 
11/30/2023,$378.91 
12/1/2023,$374.51 
12/4/2023,$369.14 
12/5/2023,$372.52 
12/6/2023,$368.80 
12/7/2023,$370.95 
12/8/2023,$374.23 
12/11/2023,$371.30 
12/12/2023,$374.38 
12/13/2023,$374.37 
12/14/2023,$365.93 
12/15/2023,$370.73 
12/18/2023,$372.65 
12/19/2023,$373.26 
12/20/2023,$370.62 
12/21/2023,$373.54 
12/22/2023,$374.58 
12/26/2023,$374.66 
12/27/2023,$374.07 
12/28/2023,$375.28 
12/29/2023,$376.04 
1/2/2024,$370.87 
1/3/2024,$370.60 
1/4/2024,$367.94 
1/5/2024,$367.75 
1/8/2024,$374.69 
1/9/2024,$375.79 
1/10/2024,$382.77 
1/11/2024,$384.63 
1/12/2024,$388.47 
1/16/2024,$390.27 
1/17/2024,$389.47 
1/18/2024,$393.87 
1/19/2024,$398.67 
1/22/2024,$396.51 
1/23/2024,$398.90 
1/24/2024,$402.56 
1/25/2024,$404.87 
1/26/2024,$403.93 
1/29/2024,$409.72 
1/30/2024,$408.59 
1/31/2024,$397.58 
2/1/2024,$403.78 
2/2/2024,$411.22 
2/5/2024,$405.65 
2/6/2024,$405.49 
2/7/2024,$414.05 
2/8/2024,$414.11 
2/9/2024,$420.55 
2/12/2024,$415.26 
2/13/2024,$406.32 
2/14/2024,$409.49 
2/15/2024,$406.56 
2/16/2024,$404.06 
2/20/2024,$402.79 
2/21/2024,$402.18 
2/22/2024,$411.65 
2/23/2024,$410.34 
2/26/2024,$407.54 
2/27/2024,$407.48 
2/28/2024,$407.72 
2/29/2024,$413.64 
3/1/2024,$415.50 
3/4/2024,$414.92 
3/5/2024,$402.65 
3/6/2024,$402.09 
3/7/2024,$409.14 
3/8/2024,$406.22 
3/11/2024,$404.52 
3/12/2024,$415.28 
3/13/2024,$415.10 
3/14/2024,$425.22 
3/15/2024,$416.42 
3/18/2024,$417.32 
3/19/2024,$421.41 
3/20/2024,$425.23 
3/21/2024,$429.37 
3/22/2024,$428.74 
3/25/2024,$422.86 
3/26/2024,$421.65 
3/27/2024,$421.43 
3/28/2024,$420.72 
4/1/2024,$424.57 
4/2/2024,$421.44 
4/3/2024,$420.45 
4/4/2024,$417.88 
4/5/2024,$425.52 
4/8/2024,$424.59 
4/9/2024,$426.28 
4/10/2024,$423.26 
4/11/2024,$427.93 
4/12/2024,$421.90 
4/15/2024,$413.64 
4/16/2024,$414.58 
4/17/2024,$411.84 
4/18/2024,$404.27 
4/19/2024,$399.12 
4/22/2024,$400.96 
4/23/2024,$407.57 
4/24/2024,$409.06 
4/25/2024,$399.04 
4/26/2024,$406.32 
4/29/2024,$402.25 
4/30/2024,$389.33 
5/1/2024,$394.94 
5/2/2024,$397.84 
5/3/2024,$406.66 
5/6/2024,$413.54 
5/7/2024,$409.34 
5/8/2024,$410.54 
5/9/2024,$412.32 
5/10/2024,$414.74 
5/13/2024,$413.72 
5/14/2024,$416.56 
5/15/2024,$423.08 
5/16/2024,$420.99 
5/17/2024,$420.21 
5/20/2024,$425.34 
5/21/2024,$429.04 
5/22/2024,$430.52 
5/23/2024,$427.00 
5/24/2024,$430.16 
5/28/2024,$430.32 
5/29/2024,$429.17 
5/30/2024,$414.67 
5/31/2024,$415.13 
6/3/2024,$413.52 
6/4/2024,$416.07 
6/5/2024,$424.01 
6/6/2024,$424.52 
6/7/2024,$423.85 
6/10/2024,$427.87 
6/11/2024,$432.68 
6/12/2024,$441.06 
6/13/2024,$441.58 
6/14/2024,$442.57 
6/17/2024,$448.37 
6/18/2024,$446.34 
6/20/2024,$445.70 
6/21/2024,$449.78 
6/24/2024,$447.67 
6/25/2024,$450.95 
6/26/2024,$452.16 
6/27/2024,$452.85 
6/28/2024,$446.95 
7/1/2024,$456.73 
7/2/2024,$459.28 
7/3/2024,$460.77 
7/5/2024,$467.56 
7/8/2024,$466.24 
7/9/2024,$459.54 
7/10/2024,$466.25 
7/11/2024,$454.70 
7/12/2024,$453.55 
7/15/2024,$453.96 
7/16/2024,$449.52 
7/17/2024,$443.52 
7/18/2024,$440.37 
7/19/2024,$437.11 
7/22/2024,$442.94 
7/23/2024,$444.85 
7/24/2024,$428.90 
7/25/2024,$418.40 
7/26/2024,$425.27 
7/29/2024,$426.73 
7/30/2024,$422.92 
7/31/2024,$418.35 
8/1/2024,$417.11 
8/2/2024,$408.49 
8/5/2024,$395.15 
8/6/2024,$399.61 
8/7/2024,$398.43 
8/8/2024,$402.69 
8/9/2024,$406.02 
8/12/2024,$406.81 
8/13/2024,$414.01 
8/14/2024,$416.86 
8/15/2024,$421.03 
8/16/2024,$418.47 
8/19/2024,$421.53 
8/20/2024,$424.80 
8/21/2024,$424.14 
8/22/2024,$415.55 
8/23/2024,$416.79 
8/26/2024,$413.49 
8/27/2024,$413.84 
8/28/2024,$410.60 
8/29/2024,$413.12 
8/30/2024,$417.14 
9/3/2024,$409.44 
9/4/2024,$408.90 
9/5/2024,$408.39 
9/6/2024,$401.70 
9/9/2024,$405.72 
9/10/2024,$414.20 
9/11/2024,$423.04 
9/12/2024,$427.00 
9/13/2024,$430.59 
9/16/2024,$431.34 
9/17/2024,$435.15 
9/18/2024,$430.81 
9/19/2024,$438.69 
9/20/2024,$435.27 
9/23/2024,$433.51 
9/24/2024,$429.17 
9/25/2024,$432.11 
9/26/2024,$431.31 
9/27/2024,$428.02 
9/30/2024,$430.30 
10/1/2024,$420.69 
10/2/2024,$417.13 
10/3/2024,$416.54 
10/4/2024,$416.06 
10/7/2024,$409.54 
10/8/2024,$414.71 
10/9/2024,$417.46 
10/10/2024,$415.84 
10/11/2024,$416.32 
10/14/2024,$419.14 
10/15/2024,$418.74 
10/16/2024,$416.12 
10/17/2024,$416.72 
10/18/2024,$418.16 
10/21/2024,$418.78 
10/22/2024,$427.51 
10/23/2024,$424.60 
10/24/2024,$424.73 
10/25/2024,$428.15 
10/28/2024,$426.59 
10/29/2024,$431.95 
10/30/2024,$432.53 
10/31/2024,$406.35 
11/1/2024,$410.37 
11/4/2024,$408.46 
11/5/2024,$411.46 
11/6/2024,$420.18 
11/7/2024,$425.43 
11/8/2024,$422.54 
11/11/2024,$418.01 
11/12/2024,$423.03 
11/13/2024,$425.20 
11/14/2024,$426.89 
11/15/2024,$415.00 
11/18/2024,$415.76 
11/19/2024,$417.79 
11/20/2024,$415.49 
11/21/2024,$412.87 
11/22/2024,$417.00 
11/25/2024,$418.79 
11/26/2024,$427.99 
11/27/2024,$422.99 
11/29/2024,$423.46 
12/2/2024,$430.98 
12/3/2024,$431.20 
12/4/2024,$437.42 
12/5/2024,$442.62 
12/6/2024,$443.57 
12/9/2024,$446.02 
12/10/2024,$443.33 
12/11/2024,$448.99 
12/12/2024,$449.56 
12/13/2024,$447.27 
12/16/2024,$451.59 
12/17/2024,$454.46 
12/18/2024,$437.39 
12/19/2024,$437.03 
12/20/2024,$436.60 
12/23/2024,$435.25 
12/24/2024,$439.33 
12/26/2024,$438.11 
12/27/2024,$430.53 
12/30/2024,$424.83 
12/31/2024,$421.50 
1/2/2025,$418.58 
1/3/2025,$423.35 
1/6/2025,$427.85 
1/7/2025,$422.37 
1/8/2025,$424.56 
1/10/2025,$418.95 
1/13/2025,$417.19 
1/14/2025,$415.67 
1/15/2025,$426.31 
1/16/2025,$424.58 
1/17/2025,$429.03 
1/21/2025,$428.50 
1/22/2025,$446.20 
1/23/2025,$446.71 
1/24/2025,$444.06 
1/27/2025,$434.56 
1/28/2025,$447.20 
1/29/2025,$442.33 
1/30/2025,$414.99 
1/31/2025,$415.06 
2/3/2025,$410.92 
2/4/2025,$412.37 
2/5/2025,$413.29 
2/6/2025,$415.82 
2/7/2025,$409.75 
2/10/2025,$412.22 
2/11/2025,$411.44 
2/12/2025,$409.04 
2/13/2025,$410.54 
2/14/2025,$408.43 
2/18/2025,$409.64 
2/19/2025,$414.77 
2/20/2025,$416.13 
2/21/2025,$408.21 
2/24/2025,$404.00 
2/25/2025,$397.90 
2/26/2025,$399.73 
2/27/2025,$392.53 
2/28/2025,$396.99 
3/3/2025,$388.49 
3/4/2025,$388.61 
3/5/2025,$401.02 
3/6/2025,$396.89 
3/7/2025,$393.31 
3/10/2025,$380.16 
3/11/2025,$380.45 
3/12/2025,$383.27 
3/13/2025,$378.77 
3/14/2025,$388.56 
3/17/2025,$388.70 
3/18/2025,$383.52 
3/19/2025,$387.82 
3/20/2025,$386.84 
3/21/2025,$391.26 
3/24/2025,$393.08 
3/25/2025,$395.16 
3/26/2025,$389.97 
3/27/2025,$390.58 
3/28/2025,$378.80 
3/31/2025,$375.39 
4/1/2025,$382.19 
4/2/2025,$382.14 
4/3/2025,$373.11 
4/4/2025,$359.84 
4/7/2025,$357.86 
4/8/2025,$354.56 
4/9/2025,$390.49 
4/10/2025,$381.35 
4/11/2025,$388.45 
4/14/2025,$387.81 
4/15/2025,$385.73 
4/16/2025,$371.61 
4/17/2025,$367.78 
4/21/2025,$359.12 
4/22/2025,$366.82 
4/23/2025,$374.39 
4/24/2025,$387.30 
4/25/2025,$391.85 
4/28/2025,$391.16 
4/29/2025,$394.04 
4/30/2025,$395.26 
5/1/2025,$425.40 
5/2/2025,$435.28 
5/5/2025,$436.17 
5/6/2025,$433.31 
5/7/2025,$433.35 
5/8/2025,$438.17 
5/9/2025,$438.73 
5/12/2025,$449.26 
5/13/2025,$449.14 
5/14/2025,$452.94 
5/15/2025,$453.13 
5/16/2025,$454.27 
5/19/2025,$458.87 
5/20/2025,$458.17 
5/21/2025,$452.57 
5/22/2025,$454.86 
5/23/2025,$450.18 
5/27/2025,$460.69 
5/28/2025,$457.36 
5/29/2025,$458.68 
5/30/2025,$460.36 
6/2/2025,$461.97 
6/3/2025,$462.97 
6/4/2025,$463.87 
6/5/2025,$467.68 
6/6/2025,$470.38 
6/9/2025,$472.75 
6/10/2025,$470.92 
6/11/2025,$472.62 
6/12/2025,$478.87 
6/13/2025,$474.96 
6/16/2025,$479.14 
6/17/2025,$478.04 
6/18/2025,$480.24 
6/20/2025,$477.40 
6/23/2025,$486.00 
6/24/2025,$490.11 
6/25/2025,$492.27 
6/26/2025,$497.45 
6/27/2025,$495.94 
6/30/2025,$497.41 
7/1/2025,$492.05 
7/2/2025,$491.09 
7/3/2025,$498.84 
7/7/2025,$497.72 
7/8/2025,$496.62 
7/9/2025,$503.51 
7/10/2025,$501.48 
7/11/2025,$503.32 
7/14/2025,$503.02 
7/15/2025,$505.82 
7/16/2025,$505.62 
7/17/2025,$511.70 
7/18/2025,$510.05 
7/21/2025,$510.06 
7/22/2025,$505.27 
7/23/2025,$505.87 
7/24/2025,$510.88 
7/25/2025,$513.71 
7/28/2025,$512.50 
7/29/2025,$512.57 
7/30/2025,$513.24 
7/31/2025,$533.50 
8/1/2025,$524.11 
8/4/2025,$535.64 
8/5/2025,$527.75 
8/6/2025,$524.94 
8/7/2025,$520.84 
8/8/2025,$522.04 
8/11/2025,$521.77 
8/12/2025,$529.24 
8/13/2025,$520.58 
8/14/2025,$522.48 
8/15/2025,$520.17 
8/18/2025,$517.10 
8/19/2025,$509.77 
8/20/2025,$505.72 
8/21/2025,$504.24 
8/22/2025,$507.23 
8/25/2025,$504.26 
8/26/2025,$502.04 
8/27/2025,$506.74 
8/28/2025,$509.64 
8/29/2025,$506.69 
9/2/2025,$505.12 
9/3/2025,$505.35 
